;05_DP_1_1_1_1;05_DP_1_2_1_1;05_DP_1_3_1_1;05_DP_1_4_1_1;05_DP_1_5_1_1;05_DP_1_6_1_1;05_DP_1_7_1_1;05_DP_1_8_1_1;05_DP_1_9_1_1;05_DP_1_10_1_1;05_DP_1_11_1_1;05_DP_1_12_1_1;05_DP_1_13_1_1;05_DP_1_14_1_1;05_DP_1_15_1_1;05_DP_1_16_1_1;05_DP_1_17_1_1;05_DP_1_18_1_1;05_DP_1_19_1_1;05_DP_1_20_1_1
3.6700160000e-01;1.0002793054e+00;9.9997047669e-01;9.9994603667e-01;1.0000392453e+00;1.0000732581e+00;1.0000736345e+00;1.0000469903e+00;9.9996114722e-01;1.0001368899e+00;1.0000056907e+00;1.0001132934e+00;1.0000771647e+00;1.0001165052e+00;9.9995886996e-01;1.0000085035e+00;1.0004046688e+00;9.9998455551e-01;9.9991847119e-01;1.0001732087e+00;9.9999567774e-01
3.9321600000e-01;1.0001801598e+00;1.0000309317e+00;9.9996677700e-01;9.9984707500e-01;1.0001483999e+00;1.0002260183e+00;1.0000159012e+00;1.0000315554e+00;1.0000623809e+00;1.0000416484e+00;9.9990883281e-01;9.9983671221e-01;1.0001122476e+00;9.9993749056e-01;9.9996774741e-01;1.0001697015e+00;9.9985855481e-01;9.9987643857e-01;1.0000988274e+00;9.9983882673e-01
4.1943040000e-01;1.0001494398e+00;1.0000363465e+00;9.9981367681e-01;9.9983413035e-01;1.0001009535e+00;1.0003837846e+00;1.0000170185e+00;9.9996320168e-01;1.0001118545e+00;9.9986363248e-01;9.9995375982e-01;1.0002708917e+00;9.9999686725e-01;1.0000404502e+00;1.0000226501e+00;1.0002079545e+00;1.0001182503e+00;9.9989629551e-01;1.0002249586e+00;9.9983872651e-01
4.7185920000e-01;1.0002059442e+00;1.0000679714e+00;9.9992010581e-01;9.9999012087e-01;9.9997423365e-01;1.0000001257e+00;1.0001763320e+00;1.0000748844e+00;1.0001073063e+00;1.0000366241e+00;1.0001089945e+00;1.0000066189e+00;1.0000111320e+00;9.9994340507e-01;1.0000940556e+00;1.0001246668e+00;1.0000205993e+00;9.9986125515e-01;1.0000833265e+00;9.9982228289e-01
5.2428800000e-01;1.0001923464e+00;1.0000883852e+00;1.0000404794e+00;1.0000272217e+00;1.0000030636e+00;1.0000456498e+00;1.0000443643e+00;1.0002245141e+00;1.0002676024e+00;1.0000798992e+00;1.0000299540e+00;1.0000099258e+00;1.0001966528e+00;9.9983589817e-01;9.9988883221e-01;1.0001947038e+00;1.0000292350e+00;1.0000836055e+00;9.9987338344e-01;9.9991868729e-01
5.7671680000e-01;1.0001703768e+00;1.0000066475e+00;1.0000477335e+00;9.9999441437e-01;1.0001003369e+00;9.9989693724e-01;1.0001433424e+00;1.0001874140e+00;1.0000808343e+00;9.9993452956e-01;1.0000081549e+00;1.0001114291e+00;9.9989320002e-01;9.9987364441e-01;9.9995257072e-01;1.0003311313e+00;1.0001073466e+00;1.0001588434e+00;1.0001186162e+00;1.0000300271e+00
6.2914560000e-01;1.0001511741e+00;1.0000065524e+00;1.0000720342e+00;9.9989859653e-01;1.0000294457e+00;9.9999472078e-01;1.0000814026e+00;1.0001146353e+00;1.0000565634e+00;1.0001182535e+00;1.0000907307e+00;1.0000946317e+00;9.9988507416e-01;9.9998789298e-01;9.9988147679e-01;1.0001679618e+00;1.0000208977e+00;1.0000872721e+00;1.0000183727e+00;9.9995207120e-01
6.8157440000e-01;1.0001698159e+00;1.0001367455e+00;1.0000638537e+00;9.9999112504e-01;1.0001952888e+00;9.9999044250e-01;1.0000534942e+00;1.0001058551e+00;1.0000739277e+00;1.0001116074e+00;9.9998304040e-01;1.0000163568e+00;9.9990904006e-01;9.9996994537e-01;1.0000141197e+00;1.0001482791e+00;1.0000449079e+00;9.9982296231e-01;1.0000374603e+00;1.0001074153e+00
7.3400320000e-01;1.0002287479e+00;9.9993315246e-01;9.9990629741e-01;1.0000133167e+00;1.0001736439e+00;1.0000341040e+00;1.0001619926e+00;1.0000848850e+00;9.9997536418e-01;1.0000359057e+00;9.9992142956e-01;9.9997343240e-01;9.9994854268e-01;1.0001176200e+00;9.9999805116e-01;1.0001856755e+00;9.9998444368e-01;9.9979493593e-01;9.9981543431e-01;9.9992189535e-01
7.8643200000e-01;1.0001504996e+00;1.0000687110e+00;1.0000682020e+00;9.9984052560e-01;1.0001425549e+00;1.0001023003e+00;1.0001586492e+00;1.0001632458e+00;9.9992687488e-01;1.0000079071e+00;9.9997257412e-01;1.0000848405e+00;1.0001321489e+00;1.0000158439e+00;1.0000440918e+00;1.0001865587e+00;1.0002344875e+00;9.9987677618e-01;9.9999090192e-01;9.9990192735e-01
8.3886080000e-01;1.0000925791e+00;1.0000016708e+00;1.0001920155e+00;9.9995488016e-01;1.0000605472e+00;1.0000172707e+00;1.0000034860e+00;1.0000661079e+00;1.0000767987e+00;1.0001800600e+00;1.0000159071e+00;1.0001243678e+00;9.9997409411e-01;9.9998529352e-01;1.0001694324e+00;1.0000438645e+00;9.9996002857e-01;9.9982614740e-01;9.9971681382e-01;1.0000001095e+00
9.4371840000e-01;9.9996924288e-01;1.0000365965e+00;1.0000532875e+00;1.0000561620e+00;1.0000719454e+00;1.0001684508e+00;1.0000355529e+00;1.0000765193e+00;1.0000644376e+00;1.0000314115e+00;9.9994419407e-01;9.9999886045e-01;1.0000222995e+00;1.0000430360e+00;1.0001038391e+00;1.0001804833e+00;1.0000360549e+00;9.9998459700e-01;9.9995377183e-01;9.9995677857e-01
1.0485760000e+00;1.0001045197e+00;1.0000697435e+00;9.9990952561e-01;1.0001068232e+00;1.0001257533e+00;1.0000268207e+00;1.0000856721e+00;1.0000240970e+00;1.0001960939e+00;9.9992068666e-01;1.0000048852e+00;9.9990914491e-01;9.9995902547e-01;1.0000859891e+00;1.0000565116e+00;1.0001608981e+00;1.0000543334e+00;1.0000142477e+00;9.9988207089e-01;9.9994879265e-01
1.1534336000e+00;1.0000504175e+00;1.0000603722e+00;9.9998914089e-01;1.0000908336e+00;1.0000440604e+00;1.0001629765e+00;1.0001261482e+00;1.0000325801e+00;9.9992991323e-01;9.9998092708e-01;1.0000732686e+00;1.0000238664e+00;9.9998830185e-01;1.0000326408e+00;1.0000604935e+00;1.0001441227e+00;1.0001210192e+00;1.0000175028e+00;1.0000416382e+00;1.0000820937e+00
1.2582912000e+00;1.0000341843e+00;1.0000555530e+00;9.9988971379e-01;9.9999457100e-01;1.0000382288e+00;1.0000885572e+00;9.9999171153e-01;1.0000169730e+00;1.0000969972e+00;1.0000418293e+00;9.9986605227e-01;1.0000017051e+00;1.0001773060e+00;1.0000412257e+00;1.0000248943e+00;1.0002564679e+00;1.0000090769e+00;1.0001695923e+00;9.9987810474e-01;1.0000223100e+00
1.3631488000e+00;1.0000831208e+00;1.0000593046e+00;9.9994722281e-01;1.0000410474e+00;1.0001081162e+00;1.0001165351e+00;1.0000307785e+00;9.9999746948e-01;9.9992705860e-01;1.0001149161e+00;9.9995553289e-01;9.9995942457e-01;1.0000086057e+00;1.0000791844e+00;9.9995175366e-01;1.0000927816e+00;1.0000483452e+00;9.9998701719e-01;9.9998955139e-01;1.0000265350e+00
1.4680064000e+00;1.0001175372e+00;1.0000208725e+00;9.9996813366e-01;1.0000027896e+00;1.0000850699e+00;1.0000573733e+00;1.0000538661e+00;1.0000672475e+00;1.0001343236e+00;1.0000429435e+00;1.0000467844e+00;1.0001581139e+00;1.0000194541e+00;1.0000228444e+00;9.9995823212e-01;1.0001677947e+00;1.0001287703e+00;1.0001062949e+00;9.9982914576e-01;1.0001252445e+00
1.5728640000e+00;9.9997158313e-01;1.0000423248e+00;1.0001251978e+00;1.0000812678e+00;1.0001260834e+00;1.0001017875e+00;1.0001425548e+00;1.0000351669e+00;1.0000549030e+00;1.0001170070e+00;9.9988411540e-01;1.0001234396e+00;9.9998025571e-01;1.0000543306e+00;9.9999158179e-01;1.0002719106e+00;1.0000030410e+00;9.9994575330e-01;1.0001042230e+00;1.0000460306e+00
1.6777216000e+00;1.0000486169e+00;1.0000085531e+00;1.0000481028e+00;1.0000918485e+00;1.0001171078e+00;9.9998806878e-01;1.0000637155e+00;1.0000513288e+00;1.0000883886e+00;9.9997952623e-01;1.0000332404e+00;1.0000360981e+00;1.0000220443e+00;9.9989930766e-01;9.9993896120e-01;1.0001525033e+00;1.0000707947e+00;1.0000169652e+00;9.9987199323e-01;1.0000053324e+00
1.8874368000e+00;1.0001445410e+00;9.9987756349e-01;9.9997343235e-01;9.9998404256e-01;1.0000212676e+00;1.0000506048e+00;1.0000138546e+00;1.0000040690e+00;9.9998121665e-01;9.9999886785e-01;9.9998001881e-01;1.0000338897e+00;9.9995412059e-01;1.0000546638e+00;1.0000797018e+00;1.0001073344e+00;9.9999744399e-01;1.0001804906e+00;1.0000163182e+00;1.0000249195e+00
2.0971520000e+00;1.0001656150e+00;9.9990795382e-01;9.9997234948e-01;1.0000417012e+00;1.0000583545e+00;1.0000505556e+00;9.9999636407e-01;1.0000590707e+00;1.0000443674e+00;9.9995175628e-01;9.9998151013e-01;1.0000301454e+00;1.0000161869e+00;1.0000057726e+00;1.0000604519e+00;1.0001865272e+00;1.0000127021e+00;9.9994012410e-01;1.0000326751e+00;1.0000269413e+00
2.3068672000e+00;1.0000817471e+00;9.9998822919e-01;1.0000372312e+00;1.0000645598e+00;1.0000743832e+00;1.0000481631e+00;1.0000535126e+00;9.9995762238e-01;9.9998347573e-01;9.9991017118e-01;9.9999822870e-01;1.0000407929e+00;1.0000550086e+00;1.0001410572e+00;1.0000246588e+00;1.0001887579e+00;1.0000226877e+00;9.9999248861e-01;1.0000953232e+00;1.0000155482e+00
2.5165824000e+00;1.0001727448e+00;1.0000660233e+00;1.0000242068e+00;1.0001329602e+00;9.9999566483e-01;1.0000513815e+00;1.0000955742e+00;1.0000468271e+00;1.0000200724e+00;9.9995287453e-01;1.0000054475e+00;9.9999996488e-01;1.0000769420e+00;1.0000618912e+00;1.0000195850e+00;1.0001380980e+00;9.9996208402e-01;9.9993194479e-01;9.9995168244e-01;9.9988529899e-01
2.7262976000e+00;1.0001751980e+00;1.0000544375e+00;9.9989315900e-01;1.0000343983e+00;1.0000235705e+00;1.0000265433e+00;1.0000969682e+00;1.0000390262e+00;1.0000153164e+00;1.0000793098e+00;1.0000103744e+00;9.9996961556e-01;9.9995038193e-01;1.0000160081e+00;9.9994254561e-01;1.0001117222e+00;9.9983564297e-01;9.9992616799e-01;1.0000442048e+00;9.9989091061e-01
2.9360128000e+00;1.0001367016e+00;9.9997484350e-01;9.9997105998e-01;9.9992473901e-01;1.0000366515e+00;9.9998616399e-01;1.0000345180e+00;1.0000792329e+00;9.9995323555e-01;9.9998075422e-01;1.0000175741e+00;1.0001140954e+00;1.0000216588e+00;1.0000073953e+00;1.0000407853e+00;1.0001212807e+00;9.9993156698e-01;1.0000285694e+00;9.9995525936e-01;1.0000167089e+00
3.1457280000e+00;1.0000775582e+00;9.9994251926e-01;1.0000155780e+00;1.0000216943e+00;1.0000522814e+00;1.0000079030e+00;1.0000004812e+00;9.9999492583e-01;1.0000424937e+00;1.0001279113e+00;1.0000888576e+00;1.0000858962e+00;9.9996413192e-01;9.9993888170e-01;9.9997659960e-01;1.0000994735e+00;9.9999607135e-01;1.0001635374e+00;1.0000385551e+00;1.0000234979e+00
3.3554432000e+00;1.0001396688e+00;9.9988153115e-01;9.9999692308e-01;1.0000063468e+00;9.9999873970e-01;9.9999541115e-01;1.0000305909e+00;9.9997908637e-01;9.9996710692e-01;9.9999352622e-01;9.9999473095e-01;1.0000504001e+00;1.0000315495e+00;1.0000323531e+00;9.9997740328e-01;1.0000278751e+00;1.0000286686e+00;9.9989691965e-01;9.9992637537e-01;1.0001388709e+00
3.7748736000e+00;1.0000312828e+00;1.0000204289e+00;9.9998980139e-01;1.0000902880e+00;9.9996650777e-01;1.0000319994e+00;1.0001061465e+00;1.0000023559e+00;9.9999703574e-01;9.9993657249e-01;1.0000515634e+00;1.0000210257e+00;1.0000711111e+00;1.0000282204e+00;1.0000668190e+00;1.0001226006e+00;9.9992171587e-01;1.0000057845e+00;1.0000183205e+00;9.9998771311e-01
4.1943040000e+00;1.0000435166e+00;1.0000531426e+00;9.9997743782e-01;1.0000277846e+00;9.9996995943e-01;1.0000024559e+00;1.0001288889e+00;9.9998848725e-01;9.9999542825e-01;1.0000288577e+00;1.0000219980e+00;1.0000562367e+00;9.9998851262e-01;1.0000348161e+00;9.9998714381e-01;1.0001092859e+00;1.0000153937e+00;1.0000065325e+00;1.0000352859e+00;9.9994396376e-01
4.6137344000e+00;1.0001465858e+00;9.9996415005e-01;9.9998695627e-01;9.9998857161e-01;1.0000196108e+00;1.0000090598e+00;9.9999301613e-01;1.0000259391e+00;1.0000053168e+00;1.0000279008e+00;1.0000337429e+00;9.9999385463e-01;9.9992251249e-01;1.0000171540e+00;1.0000567455e+00;1.0001144672e+00;1.0000141154e+00;1.0000160357e+00;9.9997578579e-01;1.0000109703e+00
5.0331648000e+00;1.0001385099e+00;1.0000744924e+00;9.9998274967e-01;1.0000103001e+00;9.9996827833e-01;1.0000060219e+00;1.0000077215e+00;1.0000620059e+00;1.0000061699e+00;1.0000493052e+00;9.9993912899e-01;1.0000456847e+00;1.0000144567e+00;1.0000614323e+00;1.0000328637e+00;1.0000297753e+00;9.9993617207e-01;1.0000391853e+00;1.0000166700e+00;9.9995784542e-01
5.4525952000e+00;1.0001087439e+00;1.0000416473e+00;9.9999973238e-01;1.0000610479e+00;1.0000065344e+00;1.0000006395e+00;9.9996967200e-01;1.0000741990e+00;9.9997977984e-01;9.9987996108e-01;1.0000001945e+00;1.0000091668e+00;1.0000013855e+00;1.0000477765e+00;1.0000402092e+00;1.0000271684e+00;1.0000436058e+00;9.9994327865e-01;1.0000140933e+00;1.0000025073e+00
5.8720256000e+00;1.0000278965e+00;9.9998347875e-01;9.9998329362e-01;9.9996365793e-01;1.0000199549e+00;1.0000287086e+00;1.0000132230e+00;1.0000074393e+00;9.9999436462e-01;1.0001204570e+00;9.9993976726e-01;1.0000419261e+00;9.9992156352e-01;9.9998488247e-01;9.9997902479e-01;1.0000643990e+00;9.9997601080e-01;1.0000055977e+00;1.0000418649e+00;9.9990593928e-01
6.2914560000e+00;1.0000518937e+00;1.0000484358e+00;9.9997043855e-01;1.0000637986e+00;9.9997740281e-01;1.0000139488e+00;1.0000825271e+00;1.0000132706e+00;9.9998044786e-01;1.0001246750e+00;1.0000572121e+00;1.0000399052e+00;9.9999869804e-01;1.0000307555e+00;9.9996186880e-01;1.0000500939e+00;1.0000633888e+00;1.0000711213e+00;1.0000087961e+00;1.0000441973e+00
6.7108864000e+00;1.0000954103e+00;1.0001044828e+00;9.9998952530e-01;9.9997536951e-01;1.0000447819e+00;1.0000465008e+00;9.9997766031e-01;9.9996918851e-01;9.9996422447e-01;1.0000305383e+00;9.9996637596e-01;1.0000150117e+00;9.9997440158e-01;9.9998206064e-01;9.9995732272e-01;1.0000941518e+00;9.9995851040e-01;9.9995465860e-01;9.9996976736e-01;9.9996205064e-01
7.5497472000e+00;1.0000188549e+00;1.0000436503e+00;1.0000261286e+00;1.0000193848e+00;1.0000168692e+00;9.9999631477e-01;1.0000468870e+00;9.9997692697e-01;1.0000030786e+00;1.0000112934e+00;1.0000370250e+00;1.0000038455e+00;1.0000053204e+00;1.0000235901e+00;9.9998231623e-01;9.9995863158e-01;1.0000176883e+00;9.9999221609e-01;1.0000064708e+00;1.0000143409e+00
8.3886080000e+00;1.0000571421e+00;9.9995557379e-01;9.9999894036e-01;9.9998130474e-01;1.0000228467e+00;1.0000073276e+00;1.0000358402e+00;9.9999067847e-01;9.9998503282e-01;1.0000013160e+00;9.9997917044e-01;9.9998620568e-01;9.9996570977e-01;1.0000048384e+00;9.9997339379e-01;1.0000716365e+00;1.0000150388e+00;1.0000012189e+00;1.0000113402e+00;9.9998872954e-01
9.2274688000e+00;1.0000307044e+00;9.9997292848e-01;1.0000381941e+00;9.9999524252e-01;1.0000200045e+00;9.9999462825e-01;1.0000288893e+00;9.9997459138e-01;9.9997525412e-01;1.0000025617e+00;9.9997948856e-01;9.9994427319e-01;9.9996792090e-01;1.0000470323e+00;1.0000155822e+00;1.0000389192e+00;1.0000100310e+00;9.9996842100e-01;1.0000048423e+00;9.9998602675e-01
1.0066329600e+01;1.0000840319e+00;1.0000075029e+00;9.9999568221e-01;1.0000058206e+00;1.0000684633e+00;9.9992531228e-01;9.9998192716e-01;1.0000058072e+00;9.9997750086e-01;9.9989760643e-01;9.9999516562e-01;1.0000077031e+00;9.9997758508e-01;9.9994193204e-01;1.0000022952e+00;1.0000203382e+00;1.0000387366e+00;1.0000021657e+00;9.9994903155e-01;9.9997123399e-01
1.0905190400e+01;9.9999436975e-01;1.0000123726e+00;9.9998110036e-01;9.9998798622e-01;1.0000495113e+00;9.9995895866e-01;9.9998561875e-01;9.9997928638e-01;1.0000112699e+00;1.0000185213e+00;1.0000196893e+00;9.9996872712e-01;9.9996180750e-01;9.9998833560e-01;1.0000008150e+00;1.0000033979e+00;1.0000208709e+00;9.9998214758e-01;1.0000925871e+00;1.0000403242e+00
1.1744051200e+01;9.9993970237e-01;1.0000368755e+00;9.9997990274e-01;9.9999853721e-01;1.0000772750e+00;9.9996398671e-01;9.9992592677e-01;9.9998852352e-01;1.0000135206e+00;9.9997812794e-01;9.9997174827e-01;9.9996865614e-01;1.0000202787e+00;1.0000101708e+00;9.9995258310e-01;9.9994620176e-01;9.9998463866e-01;1.0000028963e+00;9.9996317357e-01;9.9999395620e-01
1.2582912000e+01;1.0000403311e+00;1.0000080134e+00;9.9994779667e-01;9.9998364672e-01;1.0000044652e+00;1.0000225931e+00;1.0000685485e+00;9.9998890472e-01;1.0000616175e+00;1.0000561996e+00;9.9995972262e-01;1.0000068527e+00;9.9997605528e-01;1.0000404202e+00;1.0000116332e+00;9.9992967585e-01;9.9999155437e-01;1.0000248923e+00;9.9998884451e-01;1.0000130422e+00
1.3421772800e+01;9.9990197911e-01;9.9997669759e-01;9.9999588553e-01;1.0000295509e+00;1.0000180373e+00;9.9997434492e-01;1.0000353133e+00;1.0000287617e+00;1.0000479203e+00;9.9995949883e-01;9.9999826879e-01;9.9996221108e-01;9.9998835787e-01;1.0000059724e+00;1.0000230404e+00;9.9993885192e-01;9.9996480238e-01;9.9998411930e-01;1.0000237731e+00;9.9996006343e-01
1.5099494400e+01;9.9993721188e-01;1.0000102552e+00;1.0000200461e+00;1.0000046963e+00;9.9990955312e-01;1.0000307659e+00;9.9999641979e-01;1.0000421549e+00;1.0000068588e+00;1.0000026830e+00;1.0000212990e+00;9.9995985659e-01;1.0000093456e+00;9.9996996018e-01;1.0000230851e+00;9.9990266522e-01;9.9994987932e-01;1.0000060177e+00;9.9997287789e-01;1.0000549594e+00
1.6777216000e+01;9.9987469151e-01;9.9991484638e-01;9.9998046318e-01;9.9998789355e-01;9.9989058604e-01;9.9997217109e-01;1.0000217667e+00;1.0000089154e+00;9.9999278276e-01;9.9992959234e-01;9.9998691170e-01;9.9996842566e-01;1.0000119473e+00;9.9998906652e-01;1.0000059329e+00;9.9983809691e-01;9.9998459004e-01;1.0000267622e+00;1.0000046403e+00;9.9997614549e-01
1.8454937600e+01;9.9974694073e-01;1.0000212856e+00;1.0000160263e+00;9.9996652111e-01;9.9991557863e-01;1.0000161571e+00;9.9985288317e-01;9.9994188828e-01;9.9997809354e-01;9.9996656254e-01;1.0000102810e+00;9.9996797452e-01;1.0000131632e+00;9.9998190871e-01;9.9998153297e-01;9.9979864311e-01;1.0000144332e+00;9.9998147747e-01;9.9998042261e-01;1.0000395129e+00
2.0132659200e+01;9.9976932043e-01;1.0000049375e+00;1.0000189484e+00;9.9995017808e-01;9.9992958674e-01;9.9999883258e-01;9.9995286581e-01;9.9997703662e-01;9.9989631319e-01;9.9997002772e-01;9.9993421224e-01;9.9994127461e-01;9.9998332385e-01;9.9997466724e-01;9.9994523049e-01;9.9981748592e-01;9.9999319797e-01;9.9996338091e-01;1.0000018154e+00;9.9994309613e-01
2.1810380800e+01;9.9988324191e-01;9.9992584672e-01;9.9998856421e-01;9.9989620151e-01;9.9996833693e-01;1.0000014197e+00;9.9986068238e-01;9.9996713558e-01;9.9989848155e-01;9.9988955906e-01;1.0000014039e+00;9.9995393073e-01;1.0000166675e+00;9.9989283961e-01;9.9993153726e-01;9.9986143456e-01;1.0000028213e+00;9.9995516152e-01;1.0000183755e+00;1.0000182325e+00
2.3488102400e+01;9.9975076448e-01;9.9985243068e-01;1.0000080862e+00;9.9988253766e-01;9.9996939391e-01;9.9991883825e-01;9.9991602661e-01;9.9974425813e-01;1.0000159497e+00;9.9997975183e-01;9.9989461148e-01;9.9993137748e-01;1.0000089219e+00;9.9985315184e-01;9.9992089503e-01;9.9989128099e-01;9.9995081258e-01;9.9995979972e-01;9.9992910908e-01;9.9997105860e-01
2.5165824000e+01;9.9981562954e-01;1.0000479052e+00;9.9996523640e-01;9.9991928118e-01;9.9985412440e-01;9.9984641174e-01;9.9969656799e-01;9.9986841602e-01;1.0000387335e+00;9.9989931387e-01;9.9997208965e-01;9.9996245458e-01;9.9998125868e-01;9.9995404053e-01;9.9994045219e-01;9.9985084508e-01;9.9986319927e-01;9.9994170403e-01;1.0000323970e+00;1.0000030756e+00
2.6843545600e+01;9.9966321013e-01;9.9989643407e-01;9.9997837155e-01;9.9990207108e-01;9.9985631241e-01;9.9980398119e-01;9.9950620982e-01;9.9985899863e-01;9.9982707006e-01;1.0000673682e+00;9.9990589888e-01;9.9995624204e-01;1.0000169233e+00;9.9983259062e-01;9.9996440906e-01;9.9961252253e-01;9.9993238996e-01;9.9992634801e-01;9.9991092612e-01;9.9998165373e-01
