;06_mNG_3_1_1_1;06_mNG_3_2_1_1;06_mNG_3_3_1_1;06_mNG_3_4_1_1;06_mNG_3_5_1_1;06_mNG_3_6_1_1;06_mNG_3_7_1_1;06_mNG_3_8_1_1;06_mNG_3_9_1_1;06_mNG_3_10_1_1;06_mNG_3_11_1_1;06_mNG_3_12_1_1;06_mNG_3_13_1_1;06_mNG_3_14_1_1;06_mNG_3_15_1_1;06_mNG_3_16_1_1;06_mNG_3_17_1_1;06_mNG_3_18_1_1;06_mNG_3_19_1_1;06_mNG_3_20_1_1
3.6700160000e-01;1.0039067916e+00;1.0002292713e+00;1.0000370096e+00;1.0000813781e+00;1.0000706474e+00;1.0000061972e+00;1.0000270013e+00;1.0000543309e+00;1.0001147594e+00;9.9997077593e-01;9.9984727851e-01;1.0002915887e+00;9.9994178039e-01;1.0001279402e+00;1.0000239065e+00;1.0001415410e+00;1.0001848397e+00;9.9978821700e-01;1.0000628871e+00;1.0000735009e+00
3.9321600000e-01;1.0040428602e+00;1.0001695228e+00;1.0001290031e+00;1.0000113670e+00;1.0001634828e+00;9.9994085059e-01;1.0000016562e+00;9.9982181310e-01;9.9992300873e-01;1.0000173248e+00;1.0000214372e+00;1.0001614826e+00;9.9988346176e-01;1.0001334347e+00;1.0002625279e+00;1.0001815544e+00;9.9999284254e-01;9.9988410861e-01;1.0001201907e+00;9.9995434715e-01
4.1943040000e-01;1.0038679132e+00;1.0002827583e+00;1.0000566350e+00;1.0002731446e+00;1.0001731233e+00;9.9993647631e-01;1.0001400839e+00;1.0000689107e+00;1.0000130532e+00;1.0001033219e+00;9.9992971540e-01;1.0000296747e+00;9.9980089795e-01;9.9985416192e-01;9.9979247493e-01;1.0002665788e+00;9.9998328832e-01;1.0001074246e+00;1.0001182195e+00;1.0001002899e+00
4.7185920000e-01;1.0039496059e+00;1.0002873289e+00;1.0001011722e+00;1.0002964078e+00;1.0000838615e+00;1.0001181696e+00;9.9998430800e-01;9.9994870768e-01;1.0001182582e+00;1.0000503766e+00;1.0000037842e+00;9.9986891212e-01;1.0000479414e+00;1.0000591110e+00;9.9988747480e-01;1.0000916897e+00;1.0000277403e+00;1.0001431964e+00;1.0000907809e+00;9.9999273883e-01
5.2428800000e-01;1.0039025040e+00;1.0002150371e+00;1.0002664251e+00;1.0000749990e+00;1.0002965374e+00;1.0001754882e+00;9.9999347450e-01;9.9989437173e-01;1.0000041818e+00;9.9987406496e-01;9.9999970432e-01;9.9996948496e-01;9.9992377527e-01;9.9988940117e-01;9.9978556111e-01;1.0000285324e+00;1.0001755008e+00;1.0000053323e+00;9.9999779856e-01;1.0001040819e+00
5.7671680000e-01;1.0039267681e+00;1.0002993722e+00;1.0001099582e+00;1.0002096644e+00;9.9998442613e-01;9.9999226931e-01;9.9994402884e-01;9.9997325200e-01;9.9976400351e-01;9.9983354501e-01;1.0000194469e+00;1.0000339853e+00;9.9998816938e-01;9.9990857546e-01;9.9997151935e-01;9.9993189616e-01;1.0001063688e+00;9.9999449921e-01;9.9985699436e-01;9.9998524676e-01
6.2914560000e-01;1.0039126629e+00;1.0003253085e+00;1.0001669642e+00;1.0002293760e+00;9.9997939888e-01;1.0000119243e+00;9.9990462084e-01;9.9991750588e-01;9.9990479778e-01;1.0000943626e+00;9.9998594662e-01;1.0000391407e+00;9.9997030479e-01;9.9984438613e-01;9.9991640734e-01;9.9996827223e-01;9.9991694347e-01;9.9984953200e-01;9.9998549129e-01;1.0001200643e+00
6.8157440000e-01;1.0038371746e+00;1.0002099224e+00;1.0002122670e+00;1.0002505313e+00;1.0001383317e+00;9.9995150244e-01;1.0000333597e+00;1.0000633874e+00;9.9985617069e-01;9.9993851863e-01;9.9986897442e-01;1.0000533489e+00;1.0000395071e+00;9.9998858056e-01;9.9989440776e-01;1.0000353640e+00;9.9990877899e-01;1.0001014043e+00;9.9988408733e-01;9.9999033638e-01
7.3400320000e-01;1.0038739099e+00;1.0002138906e+00;1.0002076474e+00;1.0001496989e+00;1.0001462442e+00;9.9995580535e-01;9.9995331482e-01;9.9996315179e-01;1.0001385515e+00;9.9978787604e-01;9.9993458509e-01;1.0000999804e+00;9.9993510400e-01;9.9990280175e-01;9.9979470100e-01;1.0000542314e+00;9.9996464100e-01;9.9995632521e-01;9.9994498886e-01;9.9993680456e-01
7.8643200000e-01;1.0037273328e+00;1.0002516042e+00;1.0002592827e+00;1.0001666040e+00;1.0001718589e+00;1.0000069279e+00;9.9996518623e-01;1.0001975843e+00;1.0000161267e+00;1.0000664467e+00;9.9993488721e-01;1.0001922991e+00;9.9992043309e-01;1.0001057691e+00;9.9999994341e-01;9.9995687061e-01;1.0000103098e+00;9.9998030992e-01;1.0001358119e+00;9.9994410712e-01
8.3886080000e-01;1.0036812693e+00;1.0003210751e+00;1.0001302167e+00;1.0001650122e+00;1.0000755460e+00;1.0000358719e+00;9.9989008959e-01;1.0000921809e+00;9.9985852378e-01;1.0001338297e+00;1.0000511686e+00;9.9992027799e-01;9.9989227518e-01;9.9992373503e-01;9.9982574999e-01;9.9999315822e-01;1.0001878830e+00;1.0000208211e+00;1.0000248373e+00;9.9992199586e-01
9.4371840000e-01;1.0036575835e+00;1.0002864420e+00;1.0000338372e+00;1.0001115503e+00;9.9995195017e-01;9.9999290120e-01;9.9994541368e-01;1.0000392309e+00;9.9992185064e-01;1.0000166083e+00;9.9996831782e-01;9.9996696543e-01;9.9993776954e-01;1.0001736018e+00;9.9991484359e-01;1.0000170965e+00;1.0001228389e+00;9.9997475052e-01;1.0000673598e+00;9.9992037714e-01
1.0485760000e+00;1.0036736217e+00;1.0003287772e+00;1.0000791045e+00;1.0002185015e+00;1.0000444657e+00;9.9989280011e-01;1.0000380377e+00;1.0000200466e+00;1.0000003581e+00;1.0000374869e+00;1.0000344329e+00;9.9984591063e-01;1.0001006298e+00;1.0001507061e+00;1.0001324840e+00;9.9991865617e-01;1.0000168574e+00;9.9983935870e-01;9.9994256475e-01;9.9996579765e-01
1.1534336000e+00;1.0036644382e+00;1.0002061997e+00;1.0001230461e+00;1.0002434759e+00;1.0000689535e+00;1.0000265816e+00;9.9991095327e-01;1.0000580381e+00;1.0000367260e+00;1.0001065157e+00;9.9994354243e-01;9.9994475509e-01;1.0000263852e+00;9.9997760191e-01;1.0001333466e+00;1.0000666798e+00;1.0000452487e+00;9.9994711050e-01;1.0000108272e+00;9.9997624400e-01
1.2582912000e+00;1.0035902868e+00;1.0001915691e+00;1.0002355004e+00;1.0001278874e+00;1.0001034853e+00;1.0000504497e+00;1.0000058949e+00;9.9991113715e-01;9.9993264580e-01;1.0000345546e+00;9.9994467774e-01;9.9990449491e-01;9.9992508316e-01;1.0000472433e+00;9.9996747911e-01;9.9997759418e-01;1.0000582032e+00;9.9997888294e-01;9.9991008821e-01;1.0000924056e+00
1.3631488000e+00;1.0034750937e+00;1.0002291671e+00;1.0001336654e+00;1.0001088302e+00;9.9996048705e-01;1.0000246203e+00;9.9991035441e-01;9.9992345703e-01;1.0000559292e+00;9.9990547182e-01;9.9979589549e-01;1.0000223622e+00;9.9994171023e-01;1.0001106759e+00;1.0000335505e+00;1.0000576633e+00;9.9991929332e-01;9.9986776370e-01;9.9987644598e-01;9.9986535358e-01
1.4680064000e+00;1.0034590886e+00;1.0001688374e+00;1.0001440860e+00;1.0000714569e+00;9.9991710622e-01;1.0000209767e+00;1.0000128465e+00;9.9994523898e-01;1.0001570148e+00;9.9995080739e-01;9.9992145119e-01;9.9998553020e-01;1.0000045894e+00;9.9985401893e-01;1.0001046635e+00;1.0000066117e+00;9.9992774594e-01;9.9990815617e-01;1.0000109801e+00;9.9992788052e-01
1.5728640000e+00;1.0034394402e+00;1.0002555597e+00;1.0000379491e+00;1.0001251993e+00;1.0002535994e+00;9.9990253555e-01;1.0000497329e+00;9.9998118576e-01;1.0001181213e+00;9.9994517940e-01;9.9991868868e-01;1.0000607893e+00;9.9991149883e-01;9.9987404154e-01;9.9977374643e-01;1.0000446335e+00;1.0000729040e+00;9.9992988976e-01;9.9997779768e-01;1.0000623132e+00
1.6777216000e+00;1.0032520866e+00;1.0003194205e+00;1.0001003281e+00;1.0001409410e+00;1.0001132036e+00;9.9994287823e-01;9.9992765318e-01;1.0000864934e+00;9.9998001550e-01;9.9991204368e-01;1.0001088395e+00;1.0000224210e+00;9.9998847501e-01;9.9995601131e-01;9.9994215009e-01;9.9993508962e-01;9.9997772851e-01;9.9992553263e-01;1.0000658374e+00;9.9996680177e-01
1.8874368000e+00;1.0031426544e+00;1.0001979259e+00;1.0001187969e+00;1.0001092217e+00;9.9999005050e-01;1.0000746221e+00;1.0000278188e+00;1.0000571167e+00;9.9996945656e-01;1.0000186856e+00;1.0000380795e+00;1.0000075672e+00;1.0000139200e+00;1.0000347210e+00;9.9992739763e-01;1.0000859640e+00;1.0001168316e+00;9.9999449202e-01;9.9996663325e-01;9.9990173335e-01
2.0971520000e+00;1.0030899845e+00;1.0002701642e+00;1.0001998585e+00;1.0001105663e+00;1.0001563997e+00;1.0000123483e+00;1.0000118292e+00;9.9999272789e-01;9.9993900157e-01;9.9995582882e-01;9.9993795256e-01;1.0000059689e+00;9.9999396196e-01;1.0000421510e+00;1.0000130410e+00;1.0000038658e+00;9.9997023390e-01;9.9999227697e-01;9.9999391966e-01;1.0000406866e+00
2.3068672000e+00;1.0029863677e+00;1.0002877075e+00;1.0000530429e+00;1.0001590417e+00;9.9997833077e-01;9.9999630966e-01;9.9996594380e-01;9.9990878721e-01;9.9999226885e-01;1.0000217797e+00;9.9994225092e-01;9.9997880276e-01;9.9997590832e-01;1.0000446000e+00;1.0000770173e+00;9.9997586639e-01;9.9999005487e-01;9.9996088417e-01;1.0000088443e+00;9.9989894969e-01
2.5165824000e+00;1.0028781647e+00;1.0002431932e+00;1.0000497638e+00;1.0000319381e+00;1.0001488019e+00;1.0000406228e+00;1.0001372916e+00;1.0000980391e+00;9.9999955995e-01;1.0000090204e+00;1.0000609279e+00;9.9991417619e-01;1.0001201676e+00;9.9988683213e-01;1.0000761209e+00;9.9995957289e-01;9.9999939122e-01;1.0000348526e+00;1.0000513710e+00;9.9998441252e-01
2.7262976000e+00;1.0026874302e+00;1.0002494297e+00;1.0000793288e+00;1.0000634639e+00;1.0000964883e+00;9.9999109227e-01;9.9996517907e-01;1.0000497958e+00;1.0000221515e+00;1.0001449780e+00;9.9986631560e-01;9.9994767003e-01;9.9993828043e-01;9.9997755583e-01;9.9999089918e-01;9.9994826575e-01;1.0000624906e+00;1.0000157477e+00;1.0000393981e+00;1.0000265886e+00
2.9360128000e+00;1.0025783159e+00;1.0002271852e+00;1.0001167218e+00;1.0001127031e+00;1.0000096004e+00;9.9993278594e-01;1.0000415954e+00;1.0000770769e+00;1.0000060416e+00;9.9995062586e-01;1.0000487080e+00;9.9991084238e-01;9.9998561146e-01;9.9985885476e-01;9.9988594991e-01;1.0000709243e+00;1.0000004771e+00;9.9992389265e-01;1.0000040009e+00;1.0000400918e+00
3.1457280000e+00;1.0024219178e+00;1.0002403057e+00;1.0000370528e+00;1.0001003746e+00;1.0000892445e+00;9.9997289769e-01;9.9999309889e-01;9.9991098179e-01;9.9993487486e-01;1.0000560763e+00;1.0000474102e+00;1.0000303589e+00;1.0000207782e+00;9.9993153047e-01;9.9990511252e-01;9.9992043496e-01;9.9999403717e-01;1.0000141484e+00;1.0000728207e+00;1.0000563036e+00
3.3554432000e+00;1.0023782791e+00;1.0002100373e+00;1.0001305350e+00;1.0001084991e+00;9.9995110431e-01;9.9994332105e-01;1.0000317493e+00;9.9997663369e-01;1.0001148135e+00;1.0000041648e+00;9.9994150912e-01;9.9999816421e-01;1.0000478954e+00;1.0000264422e+00;1.0000371987e+00;1.0001886775e+00;9.9991262149e-01;1.0000353363e+00;1.0000354111e+00;1.0001304010e+00
3.7748736000e+00;1.0022461869e+00;1.0001909178e+00;1.0001147679e+00;1.0000854218e+00;1.0000427548e+00;1.0000369137e+00;9.9999580139e-01;9.9999102605e-01;1.0000072120e+00;1.0000007273e+00;9.9993834997e-01;1.0000234952e+00;9.9997099442e-01;9.9997549665e-01;1.0000380964e+00;1.0000795502e+00;1.0000519955e+00;1.0000207719e+00;9.9988992428e-01;1.0000951359e+00
4.1943040000e+00;1.0020755588e+00;1.0002077182e+00;1.0001318410e+00;1.0000062876e+00;1.0000062363e+00;9.9994686157e-01;9.9999950124e-01;1.0000453024e+00;1.0000056360e+00;9.9993325629e-01;1.0000196440e+00;9.9995939330e-01;9.9999404899e-01;9.9995874443e-01;9.9996437149e-01;1.0000094162e+00;9.9993028321e-01;1.0000566661e+00;9.9989630514e-01;9.9995580494e-01
4.6137344000e+00;1.0019832456e+00;1.0001816235e+00;1.0001413659e+00;1.0000685001e+00;1.0000641830e+00;9.9998946474e-01;9.9994960704e-01;1.0000272936e+00;9.9999791198e-01;1.0000269465e+00;1.0000321750e+00;9.9998166170e-01;1.0000291374e+00;1.0000261532e+00;1.0000135022e+00;9.9999327864e-01;1.0000087792e+00;1.0000053535e+00;9.9992691806e-01;9.9994633091e-01
5.0331648000e+00;1.0018384639e+00;1.0001683430e+00;1.0001173829e+00;9.9999456688e-01;1.0000508175e+00;9.9998645571e-01;9.9998701681e-01;1.0000059645e+00;1.0000626167e+00;1.0000117744e+00;1.0000054061e+00;9.9999865219e-01;9.9999158781e-01;9.9998771824e-01;1.0000622793e+00;1.0000614151e+00;9.9999101204e-01;9.9997166724e-01;9.9999587420e-01;9.9990961121e-01
5.4525952000e+00;1.0016898911e+00;1.0002046479e+00;1.0000587359e+00;1.0000141599e+00;1.0000371201e+00;9.9997246973e-01;9.9997215866e-01;9.9996077202e-01;1.0000563125e+00;1.0000656526e+00;9.9994654361e-01;1.0000580437e+00;1.0000433731e+00;1.0000210103e+00;9.9998647890e-01;1.0000190297e+00;1.0000227667e+00;9.9996733679e-01;9.9998322231e-01;9.9996892132e-01
5.8720256000e+00;1.0016207684e+00;1.0001484446e+00;1.0000415018e+00;1.0000764347e+00;9.9992152388e-01;9.9999374530e-01;1.0000452169e+00;1.0000423373e+00;9.9993622677e-01;9.9999509774e-01;9.9999477196e-01;1.0000699713e+00;9.9994583968e-01;9.9996006920e-01;9.9993720085e-01;9.9987119833e-01;9.9993862360e-01;1.0000308315e+00;1.0000892289e+00;1.0000475991e+00
6.2914560000e+00;1.0014575114e+00;1.0002228268e+00;1.0000433279e+00;1.0000535070e+00;9.9999575808e-01;1.0000129408e+00;1.0000159008e+00;9.9996089781e-01;9.9997667373e-01;1.0000418794e+00;1.0000079718e+00;9.9998025178e-01;1.0000341581e+00;9.9996756872e-01;9.9996815610e-01;9.9991675278e-01;9.9997957270e-01;9.9997685105e-01;9.9999267093e-01;1.0000037078e+00
6.7108864000e+00;1.0012716361e+00;1.0001180932e+00;1.0000500088e+00;1.0001571634e+00;9.9995380185e-01;9.9999698001e-01;9.9995894506e-01;9.9994284745e-01;9.9999992433e-01;9.9993873156e-01;1.0000647793e+00;9.9994514729e-01;1.0000290204e+00;1.0000131809e+00;9.9998702656e-01;9.9994268026e-01;9.9998345127e-01;9.9997581614e-01;1.0000418463e+00;1.0000011192e+00
7.5497472000e+00;1.0009478587e+00;1.0000864872e+00;1.0000624230e+00;1.0000809978e+00;9.9996960633e-01;9.9999468048e-01;9.9999385005e-01;1.0000168660e+00;9.9997458229e-01;9.9997994735e-01;9.9995540147e-01;1.0000873016e+00;9.9999193740e-01;9.9996113252e-01;9.9996578729e-01;9.9995599296e-01;9.9998751879e-01;9.9997948468e-01;9.9999745495e-01;1.0000175038e+00
8.3886080000e+00;1.0005088005e+00;1.0000947587e+00;1.0000980212e+00;1.0000454597e+00;9.9998662455e-01;1.0000146751e+00;1.0000195705e+00;9.9999717308e-01;1.0000276727e+00;1.0000206286e+00;1.0000636436e+00;9.9997105011e-01;9.9998545486e-01;9.9998596246e-01;1.0000011761e+00;9.9996015742e-01;9.9997025463e-01;9.9999956913e-01;9.9997528669e-01;9.9997297793e-01
9.2274688000e+00;1.0001609313e+00;1.0000472081e+00;1.0000740457e+00;1.0000210452e+00;1.0000275544e+00;9.9999031404e-01;1.0000226273e+00;9.9999141715e-01;1.0000128576e+00;9.9998129775e-01;9.9998876437e-01;1.0000073034e+00;1.0000475479e+00;1.0000370087e+00;1.0000268340e+00;9.9997659484e-01;9.9998276131e-01;9.9996261799e-01;9.9996818632e-01;9.9993280529e-01
1.0066329600e+01;9.9997682083e-01;1.0000076786e+00;9.9999005021e-01;1.0000517971e+00;9.9996400930e-01;1.0000045140e+00;9.9999809961e-01;9.9999219303e-01;9.9998821730e-01;9.9997568697e-01;9.9990003989e-01;9.9990337407e-01;1.0000193860e+00;9.9996529682e-01;9.9998648978e-01;9.9993112533e-01;1.0000390096e+00;1.0000822577e+00;1.0000086132e+00;1.0000106187e+00
1.0905190400e+01;9.9967933850e-01;1.0000097292e+00;1.0000543088e+00;9.9997373120e-01;9.9997787834e-01;1.0000220593e+00;9.9997940896e-01;1.0000040404e+00;9.9998854270e-01;1.0000246117e+00;1.0000548012e+00;9.9999959588e-01;9.9998242703e-01;9.9996368717e-01;9.9998258698e-01;9.9993628914e-01;9.9995777982e-01;9.9998078549e-01;9.9995474732e-01;1.0000218884e+00
1.1744051200e+01;9.9944465313e-01;9.9997960432e-01;1.0000261999e+00;9.9996638565e-01;9.9995031863e-01;1.0000093759e+00;1.0000164702e+00;9.9996585662e-01;9.9995730316e-01;9.9999253021e-01;1.0000449706e+00;9.9994866863e-01;9.9991288653e-01;9.9990473604e-01;1.0000315995e+00;9.9996514269e-01;1.0000421549e+00;9.9991440740e-01;9.9998454026e-01;9.9998048258e-01
1.2582912000e+01;9.9906893216e-01;9.9998555103e-01;9.9998186151e-01;9.9997594459e-01;9.9995647502e-01;9.9997170655e-01;9.9999570994e-01;1.0000142641e+00;1.0000063752e+00;9.9994021145e-01;9.9999606093e-01;1.0000669860e+00;1.0000236603e+00;9.9999527312e-01;9.9999439467e-01;1.0000090172e+00;1.0000393110e+00;9.9999230129e-01;9.9997884328e-01;9.9993767591e-01
1.3421772800e+01;9.9860590638e-01;9.9990331371e-01;9.9995114210e-01;9.9999527874e-01;1.0000581822e+00;9.9999640871e-01;9.9995100995e-01;1.0000138615e+00;9.9998928650e-01;9.9994106760e-01;1.0000100877e+00;1.0000702099e+00;9.9998040454e-01;1.0000124159e+00;9.9998152923e-01;9.9996733226e-01;1.0000092984e+00;1.0000520834e+00;1.0000130327e+00;1.0000708883e+00
1.5099494400e+01;9.9787587612e-01;9.9980399583e-01;9.9991746222e-01;9.9998022495e-01;1.0000017671e+00;9.9999747610e-01;1.0000199632e+00;9.9998786915e-01;9.9995409503e-01;9.9998438550e-01;9.9996222695e-01;9.9994519076e-01;1.0000148270e+00;1.0000355324e+00;1.0000131981e+00;1.0000158243e+00;1.0000135471e+00;9.9992147569e-01;1.0000059644e+00;1.0000276744e+00
1.6777216000e+01;9.9738891831e-01;9.9979056958e-01;9.9988480879e-01;9.9989785561e-01;1.0000380531e+00;1.0000313229e+00;9.9998369801e-01;1.0000157427e+00;1.0000083378e+00;9.9996500640e-01;9.9998096542e-01;9.9994462472e-01;9.9997528769e-01;9.9996166818e-01;1.0000132282e+00;1.0000343139e+00;9.9999094549e-01;1.0000363540e+00;1.0000605866e+00;9.9992497262e-01
1.8454937600e+01;9.9709855019e-01;9.9969251285e-01;9.9978737982e-01;9.9985080348e-01;1.0000199352e+00;1.0000125380e+00;1.0000335576e+00;9.9997092723e-01;1.0000234381e+00;1.0000105071e+00;1.0000340276e+00;1.0000312506e+00;9.9999927048e-01;1.0000360687e+00;9.9996413372e-01;9.9998892186e-01;9.9990597743e-01;9.9999370516e-01;1.0000726219e+00;1.0000073406e+00
2.0132659200e+01;9.9641364240e-01;9.9959269022e-01;9.9991244154e-01;9.9984835230e-01;9.9989176764e-01;9.9997278779e-01;9.9995432788e-01;9.9998501709e-01;9.9996264946e-01;1.0000030096e+00;1.0000084174e+00;1.0000342602e+00;9.9997857172e-01;1.0000556154e+00;1.0000238464e+00;1.0000512920e+00;9.9993059443e-01;9.9996877484e-01;1.0000230428e+00;9.9990256147e-01
2.1810380800e+01;9.9550962348e-01;9.9956369886e-01;9.9979271495e-01;9.9982503174e-01;9.9988989143e-01;9.9997005396e-01;1.0000066951e+00;1.0000023774e+00;1.0000012797e+00;9.9998934573e-01;9.9996728851e-01;9.9995173617e-01;9.9993611961e-01;9.9999329205e-01;9.9994029312e-01;1.0000506798e+00;1.0000216333e+00;1.0000086576e+00;9.9996865088e-01;1.0000020752e+00
2.3488102400e+01;9.9533206549e-01;9.9951795869e-01;9.9971770498e-01;9.9969092777e-01;9.9987899161e-01;9.9994647720e-01;9.9995170557e-01;9.9994522267e-01;9.9999573858e-01;1.0000264886e+00;9.9998221127e-01;9.9994870300e-01;1.0000242308e+00;9.9999075097e-01;1.0000987027e+00;1.0000151026e+00;9.9996746548e-01;1.0000547363e+00;9.9991696753e-01;9.9997362696e-01
2.5165824000e+01;9.9419479323e-01;9.9949260709e-01;9.9965760107e-01;9.9954870373e-01;9.9979182233e-01;1.0000400054e+00;1.0000275710e+00;9.9990534803e-01;9.9994858722e-01;1.0000128565e+00;1.0000614602e+00;1.0000527919e+00;9.9998580543e-01;9.9986109088e-01;9.9994719786e-01;9.9995318192e-01;9.9994471377e-01;9.9983992108e-01;9.9999214698e-01;1.0000551894e+00
2.6843545600e+01;9.9275223453e-01;9.9918696393e-01;9.9932715344e-01;9.9950881400e-01;9.9987013916e-01;9.9996951259e-01;9.9990838317e-01;9.9979134546e-01;1.0000142139e+00;9.9999887414e-01;9.9996967324e-01;1.0000680492e+00;9.9992736297e-01;9.9992759147e-01;9.9996221788e-01;9.9995267373e-01;1.0001559550e+00;1.0002258165e+00;9.9996781616e-01;9.9993926688e-01
